track_id,filename,track_date,track_time,obj_id,frame_num,obj_state,pos_x,pos_y,width,height
22257,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:08:52,184,1724,"Enter: 6",1,363,65,56
22402,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:00,183,1797,"Leave: 2",240,191,48,32
22713,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:28,184,2077,"Park : Lot A10",80,340,28,29
22730,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:34,185,2146,"Leave: Lot B7",224,286,55,51
22777,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:39,186,2192,"Enter: 5",540,443,27,36
22888,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:45,187,2247,"Enter: 3",16,261,65,37
23072,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:51,186,2308,"Park : Lot A4",238,354,145,94
23078,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:51,187,2310,"Leave: 2",287,184,42,27
23118,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:52,186,2323,"Leave: Lot A4",331,382,47,34
23258,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:09:59,188,2390,"Leave: NTZ 1-1",568,224,41,28
23292,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:00,185,2402,"Leave: 2",238,188,50,30
23382,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:03,189,2432,"Enter: 3",18,261,48,38
23399,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:04,188,2438,"Leave: 1",520,201,45,33
23487,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:07,189,2467,"Leave: 2",252,194,41,26
23710,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:26,186,2660,"Leave: 2",227,186,75,35
23730,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:10:45,190,2850,"Leave: Lot C5",238,268,124,40
23780,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:11:10,191,3102,"Enter: 5",536,445,44,34
23901,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:11:22,191,3222,"Park : Lot A2",471,380,26,46
23941,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:11:47,192,3465,"Enter: 1",506,181,33,34
24007,"D:\Videos Database\Carpark Data\20161018\c2\20161018_120600.mp4",2016-10-18,12:11:53,192,3531,"Leave: 4",586,321,53,65
24046,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:16,193,165,"Enter: 6",1,366,66,59
24121,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:23,194,239,"Leave: NTZ 1-1",582,286,57,72
24141,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:24,193,249,"Leave: 5",453,414,109,65
24164,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:26,194,261,"Leave: 4",565,326,74,58
24234,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:30,194,305,"Enter: 4",594,349,45,56
24240,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:42,195,428,"Enter: 5",468,444,96,35
24392,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:57,196,579,"Enter: 5",534,449,46,30
24407,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:12:58,197,586,"Leave: NTZ 1-1",588,310,51,54
24486,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:01,195,612,"Park : Lot A8",140,332,31,40
24547,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:03,198,632,"Enter: 5",541,440,61,39
24550,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:03,197,633,"Leave: 1",522,208,39,35
24773,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:11,198,717,"Park : Lot A9",137,327,26,45
24784,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:12,196,727,"Park : Lot A4",327,335,45,54
24800,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:14,170,741,"Park : Lot A3",397,321,43,75
24843,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:16,170,766,"Leave: Lot A3",394,302,39,69
24866,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:18,199,788,"Leave: NTZ 1-1",554,239,85,32
24982,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:24,190,845,"Park : Lot B5",297,302,42,58
25029,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:26,199,861,"Leave: 4",584,324,55,64
25159,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:35,170,949,"Park : Lot C8",222,252,28,32
25161,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:41,166,1014,"Park : Lot B6",209,248,95,95
25169,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:42,166,1021,"Leave: Lot B6",200,248,104,93
25181,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:43,170,1032,"Leave: Lot C8",146,256,111,38
25183,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:13:46,178,1066,"Park : Lot A5",323,353,27,30
25200,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:02,200,1226,"Leave: NTZ 1-1",559,234,77,27
25402,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:23,200,1428,"Leave: 6",1,376,71,49
25410,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:29,201,1494,"Enter: 3",18,260,60,37
25445,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:33,201,1529,"Leave: 2",251,191,41,27
25456,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:47,202,1673,"Enter: 3",23,255,63,41
25484,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:50,202,1701,"Leave: 2",244,186,49,31
25500,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:14:55,203,1751,"Enter: 1",513,186,32,34
25564,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:01,203,1815,"Leave: 4",582,314,57,73
25603,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:43,198,2230,"Leave: Lot A9",1,353,121,64
25643,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:47,204,2270,"Enter: 5",467,425,117,54
25670,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:49,205,2295,"Enter: 3",15,260,61,39
25738,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:53,205,2329,"Leave: 2",248,193,44,29
25747,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:53,204,2334,"Leave: 6",1,384,102,55
25751,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:15:53,206,2335,"Enter: 5",551,385,88,94
25844,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:00,207,2405,"Enter: 3",14,261,62,39
25916,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:04,207,2441,"Leave: 2",240,191,53,31
26127,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:24,208,2639,"Enter: 4",598,364,41,43
26182,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:27,209,2666,"Enter: 3",6,264,65,40
26286,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:30,208,2701,"Leave: 1",508,208,33,34
26308,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:31,209,2708,"Leave: 2",247,191,48,33
26599,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:16:56,206,2962,"Park : Lot C6",309,253,37,36
26600,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121200.mp4",2016-10-18,12:17:39,210,3387,"Leave: Lot C2",348,277,120,47
26638,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:18:30,210,304,"Park : Lot C7",217,260,94,46
26651,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:18:31,210,316,"Leave: Lot C7",170,261,132,41
26733,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:18:39,210,398,"Leave: 2",243,188,48,30
26751,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:19:16,211,761,"Enter: 4",604,380,35,69
26812,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:19:22,211,822,"Leave: 1",512,208,38,35
26858,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:20:09,212,1290,"Enter: 3",12,257,86,43
26882,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:20:11,212,1314,"Leave: 2",243,192,51,30
26905,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:22:09,213,2488,"Enter: 4",553,369,64,47
26964,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:22:15,213,2546,"Park : DANGER ZONE!-1",532,324,39,45
26977,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:22:16,213,2558,"Leave: DANGER ZONE-1",512,314,48,49
27243,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:23:48,214,3481,"Leave: NTZ 1-1",606,292,33,31
27312,"D:\Videos Database\Carpark Data\20161018\c2\20161018_121800.mp4",2016-10-18,12:23:55,214,3550,"Leave: 4",555,299,75,87
27358,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:28:22,215,2626,"Enter: 1",493,145,40,69
27399,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:28:26,216,2666,"Enter: 1",520,207,38,39
27414,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:28:27,215,2674,"Leave: 4",567,326,54,63
27468,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:28:30,216,2702,"Leave: 4",564,325,56,67
27499,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:29:04,217,3045,"Enter: 1",505,188,31,30
27538,"D:\Videos Database\Carpark Data\20161018\c2\20161018_122400.mp4",2016-10-18,12:29:08,217,3084,"Leave: 4",560,332,54,59
27559,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123000.mp4",2016-10-18,12:33:15,218,1949,"Enter: 2",263,183,48,29
27594,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123000.mp4",2016-10-18,12:33:19,218,1984,"Leave: 3",32,248,67,43
27605,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123000.mp4",2016-10-18,12:33:29,219,2085,"Leave: NTZ 1-1",594,328,45,38
27658,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123000.mp4",2016-10-18,12:33:34,219,2138,"Leave: 1",514,208,36,35
27690,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123600.mp4",2016-10-18,12:37:56,220,1167,"Enter: 4",580,361,59,71
27761,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123600.mp4",2016-10-18,12:38:03,220,1238,"Leave: 1",517,209,42,36
27811,"D:\Videos Database\Carpark Data\20161018\c2\20161018_123600.mp4",2016-10-18,12:39:00,221,1806,"Enter: 3",26,246,65,40
27854,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:43:59,222,1197,"Enter: 3",18,254,74,43
27879,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:44:02,222,1222,"Leave: 2",244,187,53,34
27939,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:44:23,223,1433,"Enter: 1",498,173,39,42
28001,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:44:29,223,1495,"Leave: 4",563,319,57,68
28044,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:44:34,223,1538,"Enter: 5",551,391,82,88
28530,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:45:50,224,2303,"Leave: NTZ 2-1",317,407,65,72
28703,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:46:07,224,2476,"Leave: 6",1,367,107,63
28720,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:46:14,225,2539,"Enter: 3",5,256,68,43
28755,"D:\Videos Database\Carpark Data\20161018\c2\20161018_124200.mp4",2016-10-18,12:46:17,225,2574,"Leave: 2",238,184,53,36
