14:54:00,Enter: 1
14:54:06,Leave: 4
15:00:12,Enter: 2
15:00:16,Leave: 3
15:02:02,Leave: Lot B5
15:02:12,Leave: 2
15:03:06,Enter: 3
15:03:08,Leave: 2
15:11:18,Enter: 3
15:11:21,Leave: 2
15:11:26,Enter: 3
15:11:28,Leave: 2
15:12:15,Enter: 1
15:12:19,Leave: 4
15:12:38,Leave: Lot C7
15:12:48,Enter: 1
15:12:54,Leave: 4
15:12:55,Leave: 2
15:18:38,Enter: 6
15:18:57,Park : Lot A4
15:19:29,Enter: 1
15:19:30,Park : NTZ 1-1
15:21:03,Leave: NTZ 1-1
15:21:16,Leave: 2
15:26:33,Enter: 3
15:26:36,Leave: 2
15:28:13,Enter: 3
15:28:17,Leave: 2
15:30:00,
15:37:06,Enter: 3
15:37:09,Leave: 2
15:37:14,Enter: 3
15:37:18,Leave: 2
15:40:12,Leave: Lot A4
15:40:20,Leave: 6
15:40:36,Enter: 3
15:40:39,Leave: 2
15:40:45,Leave: Lot A1
15:40:52,Leave: 6
15:40:58,Enter: 3
15:41:01,Leave: 2
15:41:46,Enter: 1
15:41:51,Leave: 4
15:42:00,
15:49:22,Enter: 2
15:49:25,Leave: 3
15:49:44,Enter: 3
15:49:46,Leave: 2
15:52:09,Enter: 1
15:52:15,Leave: 4
15:56:52,Enter: 4
15:56:56,Enter: 1
15:56:57,Leave: 4
15:57:00,Enter: 5
15:57:04,Leave: 4
15:57:06,Leave: 6
15:57:12,Enter: 3
15:57:17,Leave: 2
15:57:48,Enter: 1
15:57:54,Leave: 4
15:57:57,Enter: 5
15:58:08,Park : NTZ 2-1
16:02:00,Leave: NTZ 2-1
16:02:07,Leave: 6
16:02:14,Enter: 3
16:02:16,Enter: 6
16:02:17,Leave: 2
16:02:20,Leave: 2
16:02:54,Enter: 1
16:02:59,Leave: 4
16:07:04,Enter: 3
16:07:07,Leave: 2
16:07:35,Enter: 3
16:07:38,Leave: 2
16:11:15,Enter: 1
16:11:19,Leave: 4
16:13:58,Enter: 3
16:14:00,Leave: 2
16:19:04,Enter: 2
16:19:06,Leave: 3
16:21:55,Enter: 3
16:21:58,Leave: 2
16:22:50,Enter: 3
16:22:53,Leave: 2
16:27:51,Leave: NTZ 2-1
16:28:09,Leave: 6
16:28:17,Enter: 3
16:28:21,Leave: 2
16:32:16,Enter: 6
16:32:23,Leave: 5
16:32:26,Enter: 4
16:32:31,Leave: 1
16:36:24,Enter: 1
16:36:30,Leave: 4
16:36:33,Enter: 5
16:36:51,Park : NTZ 2-1
16:40:38,Enter: 1
16:40:43,Leave: 4
16:42:59,Enter: 3
16:43:01,Leave: 2
16:43:36,Enter: 3
16:43:39,Enter: 3
16:43:40,Leave: 2
16:43:42,Leave: 2
16:45:27,Enter: 2
16:45:31,Leave: 3
16:46:19,Leave: NTZ 2-1
16:46:35,Leave: 6
16:46:43,Enter: 3
16:46:47,Leave: 2
16:46:57,Leave: NTZ 2-1
16:46:59,Leave: 5
16:47:02,Leave: 5
16:47:03,Enter: 4
16:47:06,Enter: 4
16:47:09,Leave: 1
16:47:11,Leave: 1
16:47:27,Enter: 3
16:47:31,Leave: 2
16:47:32,Leave: NTZ 2-1
16:47:47,Leave: 6
16:47:54,Enter: 3
16:47:57,Leave: 2
16:49:50,Enter: 4
16:49:56,Leave: 1
16:52:48,Enter: 3
16:52:51,Leave: 2
16:56:28,Enter: 1
16:56:32,Leave: 4
16:58:36,Enter: 3
16:58:38,Leave: 2
16:58:49,Enter: 1
16:58:53,Leave: 4
16:58:56,Enter: 5
16:59:05,Park : NTZ 2-1
16:59:05,Enter: 3
16:59:07,Leave: 2
17:00:07,Enter: 1
17:00:18,Leave: 3
17:01:09,Leave: NTZ 2-1
17:01:23,Leave: 5
17:02:01,Enter: 3
17:02:04,Leave: 2
17:03:04,Leave: NTZ 1-1
17:03:28,Enter: 1
17:03:37,Leave: 4
17:03:44,Leave: 2
17:04:03,Enter: 3
17:04:05,Leave: 2
17:04:21,Enter: 3
17:04:25,Leave: 2
17:04:26,Leave: NTZ 1-1
17:04:32,Leave: 1
17:04:47,Enter: 3
17:04:50,Leave: 2
17:05:05,Enter: 3
17:05:09,Leave: 2
17:06:33,Leave: Lot A3
17:06:38,Leave: 6
17:06:44,Enter: 3
17:06:49,Leave: 2
